emotion,feature_layer,feature_id,upstream_layer,component_type,component_name,head_idx,clean_activation,ablated_activation,causal_effect,prompt
Disgust,24,10476,22,Head,L22.H0,0,23.13764762878418,23.28205680847168,-0.1444091796875,i find it a little disgusting if swear words are used frequently and unironically.
Disgust,24,10476,22,Head,L22.H1,1,23.13764762878418,24.01786994934082,-0.8802223205566406,i find it a little disgusting if swear words are used frequently and unironically.
Disgust,24,10476,22,Head,L22.H2,2,23.13764762878418,22.92775535583496,0.20989227294921875,i find it a little disgusting if swear words are used frequently and unironically.
Disgust,24,10476,22,Head,L22.H3,3,23.13764762878418,23.171968460083008,-0.034320831298828125,i find it a little disgusting if swear words are used frequently and unironically.
Disgust,24,10476,22,Head,L22.H4,4,23.13764762878418,23.2968807220459,-0.15923309326171875,i find it a little disgusting if swear words are used frequently and unironically.
Disgust,24,10476,22,Head,L22.H5,5,23.13764762878418,22.47059440612793,0.66705322265625,i find it a little disgusting if swear words are used frequently and unironically.
Disgust,24,10476,22,Head,L22.H6,6,23.13764762878418,22.144758224487305,0.992889404296875,i find it a little disgusting if swear words are used frequently and unironically.
Disgust,24,10476,22,Head,L22.H7,7,23.13764762878418,22.64115333557129,0.4964942932128906,i find it a little disgusting if swear words are used frequently and unironically.
Disgust,24,10476,23,MLP,L23.MLP,-1,23.13764762878418,16.41407585144043,6.72357177734375,i find it a little disgusting if swear words are used frequently and unironically.
Disgust,24,10476,23,Attn,L23.Attn,-1,23.13764762878418,22.539770126342773,0.5978775024414062,i find it a little disgusting if swear words are used frequently and unironically.
Disgust,24,10476,23,Head,L23.H0,0,23.13764762878418,21.77790641784668,1.3597412109375,i find it a little disgusting if swear words are used frequently and unironically.
Disgust,24,10476,23,Head,L23.H1,1,23.13764762878418,24.218687057495117,-1.0810394287109375,i find it a little disgusting if swear words are used frequently and unironically.
Disgust,24,10476,23,Head,L23.H2,2,23.13764762878418,23.11076545715332,0.026882171630859375,i find it a little disgusting if swear words are used frequently and unironically.
Disgust,24,10476,23,Head,L23.H3,3,23.13764762878418,22.77506446838379,0.3625831604003906,i find it a little disgusting if swear words are used frequently and unironically.
Disgust,24,10476,23,Head,L23.H4,4,23.13764762878418,23.311960220336914,-0.17431259155273438,i find it a little disgusting if swear words are used frequently and unironically.
Disgust,24,10476,23,Head,L23.H5,5,23.13764762878418,23.53474998474121,-0.39710235595703125,i find it a little disgusting if swear words are used frequently and unironically.
Disgust,24,10476,23,Head,L23.H6,6,23.13764762878418,23.117692947387695,0.019954681396484375,i find it a little disgusting if swear words are used frequently and unironically.
Disgust,24,10476,23,Head,L23.H7,7,23.13764762878418,23.033864974975586,0.10378265380859375,i find it a little disgusting if swear words are used frequently and unironically.
Disgust,24,10476,14,MLP,L14.MLP,-1,21.104188919067383,21.903169631958008,-0.798980712890625,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,14,Attn,L14.Attn,-1,21.104188919067383,19.52879524230957,1.5753936767578125,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,14,Head,L14.H0,0,21.104188919067383,21.278093338012695,-0.1739044189453125,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,14,Head,L14.H1,1,21.104188919067383,20.928958892822266,0.1752300262451172,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,14,Head,L14.H2,2,21.104188919067383,20.797447204589844,0.30674171447753906,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,14,Head,L14.H3,3,21.104188919067383,21.063222885131836,0.040966033935546875,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,14,Head,L14.H4,4,21.104188919067383,20.327959060668945,0.7762298583984375,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,14,Head,L14.H5,5,21.104188919067383,21.962549209594727,-0.8583602905273438,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,14,Head,L14.H6,6,21.104188919067383,22.017011642456055,-0.9128227233886719,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,14,Head,L14.H7,7,21.104188919067383,20.177827835083008,0.926361083984375,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,15,MLP,L15.MLP,-1,21.104188919067383,19.282346725463867,1.8218421936035156,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,15,Attn,L15.Attn,-1,21.104188919067383,21.420717239379883,-0.3165283203125,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,15,Head,L15.H0,0,21.104188919067383,21.21544075012207,-0.1112518310546875,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,15,Head,L15.H1,1,21.104188919067383,20.757356643676758,0.346832275390625,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,15,Head,L15.H2,2,21.104188919067383,22.94386100769043,-1.8396720886230469,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,15,Head,L15.H3,3,21.104188919067383,19.848051071166992,1.2561378479003906,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,15,Head,L15.H4,4,21.104188919067383,22.12770652770996,-1.0235176086425781,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,15,Head,L15.H5,5,21.104188919067383,21.04425621032715,0.059932708740234375,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,15,Head,L15.H6,6,21.104188919067383,19.608110427856445,1.4960784912109375,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,15,Head,L15.H7,7,21.104188919067383,20.28071403503418,0.8234748840332031,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,16,MLP,L16.MLP,-1,21.104188919067383,19.385791778564453,1.7183971405029297,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,16,Attn,L16.Attn,-1,21.104188919067383,19.4914493560791,1.6127395629882812,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,16,Head,L16.H0,0,21.104188919067383,20.18589210510254,0.9182968139648438,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,16,Head,L16.H1,1,21.104188919067383,21.21138572692871,-0.10719680786132812,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,16,Head,L16.H2,2,21.104188919067383,21.556188583374023,-0.4519996643066406,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,16,Head,L16.H3,3,21.104188919067383,20.83339500427246,0.2707939147949219,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,16,Head,L16.H4,4,21.104188919067383,20.873544692993164,0.23064422607421875,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,16,Head,L16.H5,5,21.104188919067383,21.177709579467773,-0.07352066040039062,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,16,Head,L16.H6,6,21.104188919067383,21.008161544799805,0.09602737426757812,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,16,Head,L16.H7,7,21.104188919067383,21.264341354370117,-0.16015243530273438,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,17,MLP,L17.MLP,-1,21.104188919067383,16.886669158935547,4.217519760131836,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,17,Attn,L17.Attn,-1,21.104188919067383,20.418140411376953,0.6860485076904297,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,17,Head,L17.H0,0,21.104188919067383,20.972232818603516,0.1319561004638672,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,17,Head,L17.H1,1,21.104188919067383,21.712553024291992,-0.6083641052246094,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,17,Head,L17.H2,2,21.104188919067383,19.953580856323242,1.1506080627441406,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,17,Head,L17.H3,3,21.104188919067383,21.328580856323242,-0.22439193725585938,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,17,Head,L17.H4,4,21.104188919067383,21.689069747924805,-0.5848808288574219,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,17,Head,L17.H5,5,21.104188919067383,19.733661651611328,1.3705272674560547,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,17,Head,L17.H6,6,21.104188919067383,21.91532325744629,-0.8111343383789062,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,17,Head,L17.H7,7,21.104188919067383,20.56389808654785,0.5402908325195312,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,18,MLP,L18.MLP,-1,21.104188919067383,24.78090476989746,-3.676715850830078,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,18,Attn,L18.Attn,-1,21.104188919067383,23.207563400268555,-2.103374481201172,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,18,Head,L18.H0,0,21.104188919067383,21.873632431030273,-0.7694435119628906,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,18,Head,L18.H1,1,21.104188919067383,21.78495216369629,-0.6807632446289062,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,18,Head,L18.H2,2,21.104188919067383,21.058774948120117,0.045413970947265625,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,18,Head,L18.H3,3,21.104188919067383,20.771053314208984,0.33313560485839844,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,18,Head,L18.H4,4,21.104188919067383,20.966251373291016,0.1379375457763672,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,18,Head,L18.H5,5,21.104188919067383,21.019044876098633,0.08514404296875,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,18,Head,L18.H6,6,21.104188919067383,20.92302894592285,0.18115997314453125,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,18,Head,L18.H7,7,21.104188919067383,20.473468780517578,0.6307201385498047,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,19,MLP,L19.MLP,-1,21.104188919067383,19.839086532592773,1.2651023864746094,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,19,Attn,L19.Attn,-1,21.104188919067383,22.03537940979004,-0.9311904907226562,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,19,Head,L19.H0,0,21.104188919067383,21.010766983032227,0.09342193603515625,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,19,Head,L19.H1,1,21.104188919067383,21.209131240844727,-0.10494232177734375,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,19,Head,L19.H2,2,21.104188919067383,20.959367752075195,0.1448211669921875,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,19,Head,L19.H3,3,21.104188919067383,21.410860061645508,-0.306671142578125,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,19,Head,L19.H4,4,21.104188919067383,24.274320602416992,-3.1701316833496094,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,19,Head,L19.H5,5,21.104188919067383,15.155946731567383,5.9482421875,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,19,Head,L19.H6,6,21.104188919067383,21.8299503326416,-0.7257614135742188,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,19,Head,L19.H7,7,21.104188919067383,21.197595596313477,-0.09340667724609375,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,20,MLP,L20.MLP,-1,21.104188919067383,16.02485466003418,5.079334259033203,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,20,Attn,L20.Attn,-1,21.104188919067383,19.338655471801758,1.765533447265625,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,20,Head,L20.H0,0,21.104188919067383,20.92362403869629,0.18056488037109375,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,20,Head,L20.H1,1,21.104188919067383,21.14469337463379,-0.04050445556640625,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,20,Head,L20.H2,2,21.104188919067383,21.00895881652832,0.0952301025390625,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,20,Head,L20.H3,3,21.104188919067383,20.963394165039062,0.1407947540283203,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,20,Head,L20.H4,4,21.104188919067383,20.91164207458496,0.19254684448242188,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,20,Head,L20.H5,5,21.104188919067383,21.303621292114258,-0.199432373046875,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,20,Head,L20.H6,6,21.104188919067383,21.33603858947754,-0.23184967041015625,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,20,Head,L20.H7,7,21.104188919067383,20.911697387695312,0.1924915313720703,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,21,MLP,L21.MLP,-1,21.104188919067383,19.302688598632812,1.8015003204345703,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,21,Attn,L21.Attn,-1,21.104188919067383,17.15227699279785,3.9519119262695312,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,21,Head,L21.H0,0,21.104188919067383,21.536848068237305,-0.4326591491699219,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,21,Head,L21.H1,1,21.104188919067383,20.921611785888672,0.18257713317871094,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,21,Head,L21.H2,2,21.104188919067383,21.81694221496582,-0.7127532958984375,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,21,Head,L21.H3,3,21.104188919067383,20.49051856994629,0.6136703491210938,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,21,Head,L21.H4,4,21.104188919067383,21.41417121887207,-0.3099822998046875,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,21,Head,L21.H5,5,21.104188919067383,21.303049087524414,-0.19886016845703125,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,21,Head,L21.H6,6,21.104188919067383,19.683666229248047,1.420522689819336,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,21,Head,L21.H7,7,21.104188919067383,20.754953384399414,0.34923553466796875,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,22,MLP,L22.MLP,-1,21.104188919067383,21.62275505065918,-0.5185661315917969,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,22,Attn,L22.Attn,-1,21.104188919067383,20.038969039916992,1.0652198791503906,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,22,Head,L22.H0,0,21.104188919067383,21.145414352416992,-0.041225433349609375,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,22,Head,L22.H1,1,21.104188919067383,19.71459197998047,1.389596939086914,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,22,Head,L22.H2,2,21.104188919067383,21.007339477539062,0.09684944152832031,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,22,Head,L22.H3,3,21.104188919067383,21.596403121948242,-0.4922142028808594,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,22,Head,L22.H4,4,21.104188919067383,21.390851974487305,-0.2866630554199219,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,22,Head,L22.H5,5,21.104188919067383,21.498266220092773,-0.3940773010253906,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,22,Head,L22.H6,6,21.104188919067383,21.27762794494629,-0.17343902587890625,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,22,Head,L22.H7,7,21.104188919067383,21.000429153442383,0.103759765625,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,23,MLP,L23.MLP,-1,21.104188919067383,12.199634552001953,8.90455436706543,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,23,Attn,L23.Attn,-1,21.104188919067383,17.268247604370117,3.8359413146972656,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,23,Head,L23.H0,0,21.104188919067383,19.67902946472168,1.4251594543457031,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,23,Head,L23.H1,1,21.104188919067383,20.701068878173828,0.4031200408935547,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,23,Head,L23.H2,2,21.104188919067383,21.069318771362305,0.034870147705078125,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,23,Head,L23.H3,3,21.104188919067383,20.637449264526367,0.4667396545410156,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,23,Head,L23.H4,4,21.104188919067383,22.773649215698242,-1.6694602966308594,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,23,Head,L23.H5,5,21.104188919067383,20.854379653930664,0.24980926513671875,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,23,Head,L23.H6,6,21.104188919067383,21.5893497467041,-0.48516082763671875,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,23,Head,L23.H7,7,21.104188919067383,21.174833297729492,-0.07064437866210938,This is repulsive what the fuck is wrong with places like this. It does have an element of hilarity tho
Disgust,24,10476,14,MLP,L14.MLP,-1,13.773542404174805,15.209894180297852,-1.4363517761230469,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,14,Attn,L14.Attn,-1,13.773542404174805,14.530527114868164,-0.7569847106933594,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,14,Head,L14.H0,0,13.773542404174805,13.614240646362305,0.1593017578125,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,14,Head,L14.H1,1,13.773542404174805,13.689123153686523,0.08441925048828125,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,14,Head,L14.H2,2,13.773542404174805,12.884103775024414,0.8894386291503906,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,14,Head,L14.H3,3,13.773542404174805,14.805879592895508,-1.0323371887207031,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,14,Head,L14.H4,4,13.773542404174805,13.84072494506836,-0.06718254089355469,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,14,Head,L14.H5,5,13.773542404174805,13.754373550415039,0.019168853759765625,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,14,Head,L14.H6,6,13.773542404174805,14.78221321105957,-1.0086708068847656,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,14,Head,L14.H7,7,13.773542404174805,14.238065719604492,-0.4645233154296875,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,15,MLP,L15.MLP,-1,13.773542404174805,19.83149528503418,-6.057952880859375,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,15,Attn,L15.Attn,-1,13.773542404174805,0.0,13.773542404174805,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,15,Head,L15.H0,0,13.773542404174805,13.80638313293457,-0.032840728759765625,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,15,Head,L15.H1,1,13.773542404174805,14.687314987182617,-0.9137725830078125,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,15,Head,L15.H2,2,13.773542404174805,13.648656845092773,0.12488555908203125,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,15,Head,L15.H3,3,13.773542404174805,14.125421524047852,-0.3518791198730469,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,15,Head,L15.H4,4,13.773542404174805,13.554403305053711,0.21913909912109375,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,15,Head,L15.H5,5,13.773542404174805,13.601768493652344,0.17177391052246094,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,15,Head,L15.H6,6,13.773542404174805,12.508222579956055,1.26531982421875,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,15,Head,L15.H7,7,13.773542404174805,12.727750778198242,1.0457916259765625,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,16,MLP,L16.MLP,-1,13.773542404174805,0.0,13.773542404174805,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,16,Attn,L16.Attn,-1,13.773542404174805,14.616315841674805,-0.8427734375,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,16,Head,L16.H0,0,13.773542404174805,13.95993423461914,-0.18639183044433594,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,16,Head,L16.H1,1,13.773542404174805,13.644742965698242,0.1287994384765625,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,16,Head,L16.H2,2,13.773542404174805,12.51341438293457,1.2601280212402344,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,16,Head,L16.H3,3,13.773542404174805,15.689949035644531,-1.9164066314697266,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,16,Head,L16.H4,4,13.773542404174805,13.97028923034668,-0.196746826171875,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,16,Head,L16.H5,5,13.773542404174805,13.118968963623047,0.6545734405517578,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,16,Head,L16.H6,6,13.773542404174805,13.763925552368164,0.009616851806640625,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,16,Head,L16.H7,7,13.773542404174805,14.256914138793945,-0.4833717346191406,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,17,MLP,L17.MLP,-1,13.773542404174805,16.747852325439453,-2.9743099212646484,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,17,Attn,L17.Attn,-1,13.773542404174805,14.538745880126953,-0.7652034759521484,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,17,Head,L17.H0,0,13.773542404174805,13.803396224975586,-0.02985382080078125,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,17,Head,L17.H1,1,13.773542404174805,13.895933151245117,-0.1223907470703125,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,17,Head,L17.H2,2,13.773542404174805,13.61640739440918,0.157135009765625,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,17,Head,L17.H3,3,13.773542404174805,14.080947875976562,-0.3074054718017578,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,17,Head,L17.H4,4,13.773542404174805,12.65192985534668,1.121612548828125,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,17,Head,L17.H5,5,13.773542404174805,14.127388000488281,-0.35384559631347656,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,17,Head,L17.H6,6,13.773542404174805,14.065938949584961,-0.29239654541015625,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,17,Head,L17.H7,7,13.773542404174805,13.867654800415039,-0.09411239624023438,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,18,MLP,L18.MLP,-1,13.773542404174805,14.699359893798828,-0.9258174896240234,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,18,Attn,L18.Attn,-1,13.773542404174805,0.0,13.773542404174805,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,18,Head,L18.H0,0,13.773542404174805,14.055776596069336,-0.28223419189453125,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,18,Head,L18.H1,1,13.773542404174805,12.540430068969727,1.2331123352050781,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,18,Head,L18.H2,2,13.773542404174805,13.857572555541992,-0.0840301513671875,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,18,Head,L18.H3,3,13.773542404174805,12.797609329223633,0.9759330749511719,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,18,Head,L18.H4,4,13.773542404174805,13.8140869140625,-0.04054450988769531,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,18,Head,L18.H5,5,13.773542404174805,13.901098251342773,-0.12755584716796875,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,18,Head,L18.H6,6,13.773542404174805,14.564329147338867,-0.7907867431640625,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,18,Head,L18.H7,7,13.773542404174805,14.424249649047852,-0.6507072448730469,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,19,MLP,L19.MLP,-1,13.773542404174805,0.0,13.773542404174805,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,19,Attn,L19.Attn,-1,13.773542404174805,12.232662200927734,1.5408802032470703,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,19,Head,L19.H0,0,13.773542404174805,13.799388885498047,-0.025846481323242188,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,19,Head,L19.H1,1,13.773542404174805,13.641031265258789,0.13251113891601562,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,19,Head,L19.H2,2,13.773542404174805,13.648496627807617,0.1250457763671875,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,19,Head,L19.H3,3,13.773542404174805,13.984333038330078,-0.21079063415527344,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,19,Head,L19.H4,4,13.773542404174805,14.274316787719727,-0.5007743835449219,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,19,Head,L19.H5,5,13.773542404174805,12.460794448852539,1.3127479553222656,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,19,Head,L19.H6,6,13.773542404174805,13.966873168945312,-0.1933307647705078,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,19,Head,L19.H7,7,13.773542404174805,13.598196029663086,0.17534637451171875,It feels oddly comforting and familiar that we suck at hockey again.
Disgust,24,10476,20,MLP,L20.MLP,-1,13.773542404174805,0.0,13.773542404174805,It feels oddly comforting and familiar that we suck at hockey again.
